ID,USERNAME,PASSWORD_HASH,EMAIL,SEX,AGE,AREA,CAREER,CONFIRMED
0625,Pamela5,pbkdf2:sha256:150000$j0QpEbGS$a888531f7b294dedea548aeed516b9a51eb1cbc8be11883829dab643fd4a8ce9,pamela53445@yahoo.com.tw,female,35,南投縣,出版影音及資通訊業,0
0626,Rosemary5384,pbkdf2:sha256:150000$FIOkcXqU$a2b235698a2903d5d4aa469fc9ae89c4ca990571d062fbe6bd93e657ab26c408,rosemary53841911@gmail.com.tw,female,55,花蓮縣,藝術、娛樂及休閒服務,0
0627,Maud6834,pbkdf2:sha256:150000$cRw2vQHc$ea617890f0acfc22499b50965fd8f1e61e70848f836ba6e57304d7e4917be4b6,maud68348896@hotmail.com.tw,female,29,雲林縣,運輸及倉儲業,0
0628,Errol2505,pbkdf2:sha256:150000$Pk05iO1z$9f72be4ce679aa4bfe345a37446b876e0cd2c12c46f935d0c2af7926e54fd58a,errol25059386@gmail.com.tw,male,41,臺中市,運輸及倉儲業,0
0629,Kent7905,pbkdf2:sha256:150000$TxTbfI0r$3eece3aa6cd0ce5860efc44a17923eb6b4ea88ba3dd8a3f8a741706671cd634b,kent79059913@gmail.com.tw,male,31,澎湖縣,出版影音及資通訊業,0
0630,Clarence6306,pbkdf2:sha256:150000$WHbbsud0$4194aec6a5f0a4dfda3031868f188478d94fd4561c725212a9d35e07df7b426f,clarence63066648@gmail.com.tw,male,54,南投縣,金融及保險業,0
0631,Philemen7554,pbkdf2:sha256:150000$H1LCNVvM$c17fdce8e02e9be0ecc1b470d671d79628fff83f606e9889dffaeb86b664d636,philemen75546308@gmail.com.tw,male,69,臺中市,醫療保健及社會工作服,0
0632,Gill4234,pbkdf2:sha256:150000$y7tttu7e$307a8a8f1f5411370453d907f6f48927f1bfa84f05978f3823fa66d4025c2b26,gill42345927@gmail.com.tw,female,66,臺東縣,農、林、漁、牧業,0
0633,Vivian9374,pbkdf2:sha256:150000$rzT5aiLg$d82c52d051314aa6f36467a412e530d59644b2128183561606ecf74400ec0f72,vivian93747973@yahoo.com.tw,female,26,宜蘭縣,製造業,0
0634,Agnes61,pbkdf2:sha256:150000$rIaIuBGf$f5b7e48749cbdad5c5f78780a7b89d427baf57c002dd91fc978c4e92a99cb344,agnes615882@hotmail.com.tw,female,54,澎湖縣,出版影音及資通訊業,0
0635,Jennifer4446,pbkdf2:sha256:150000$BOpK8yw3$dc61bf6d17c04e4709728801788a4b405254979caa1c2e89d79f3ef6f3b8b0b4,jennifer44468462@yahoo.com.tw,female,42,臺北市,製造業,0
0636,Thea7211,pbkdf2:sha256:150000$qxOKeV4j$bcc24e4b2a129add4642fa7d80ccda95d940858ceda14f4327830da9549031bf,thea72115201@yahoo.com.tw,female,19,苗栗縣,批發及零售業,0
0637,Edward8952,pbkdf2:sha256:150000$j36rBEN1$5cf2e518c0272a0aaafde496537e16c3c2bf886f11bbe4df0a957c2460eadc6f,edward89521460@hotmail.com.tw,male,15,臺中市,批發及零售業,0
0638,Reynold3106,pbkdf2:sha256:150000$WRpNDCLU$3767c190a5519ba7a1eb60dc96c91fde05e99420e902e2665dddbe64f85a8b50,reynold31065180@yahoo.com.tw,male,27,南投縣,金融及保險業,0
0639,Maurice6045,pbkdf2:sha256:150000$9rWjLM8N$4e58e6a139ef85ac05bc12f31ff4936e113c78897792ce79dcb55f303707acb5,maurice60459763@yahoo.com.tw,male,69,臺中市,其他,0
0640,Wayne5684,pbkdf2:sha256:150000$0v7Up9ne$843505ac38e403503b85693c3f3eca5570aa5895f5da7a29acc693e6364bc95a,wayne56849648@hotmail.com.tw,male,36,新竹縣,製造業,0
0641,Anita3124,pbkdf2:sha256:150000$jMlPNluG$f800fb4888c5bfde4f47c6ba05b4a6e4c18290c7d600d624596a762942ecadbe,anita31243831@hotmail.com.tw,female,21,花蓮縣,批發及零售業,0
0642,Elspeth5322,pbkdf2:sha256:150000$s49Q8dx2$d863c8e3846b0df8b5d1114227da8ad6f6534479c5ee8e373996728557106525,elspeth53229073@gmail.com.tw,female,52,臺南市,出版影音及資通訊業,0
0643,Nathaniel805,pbkdf2:sha256:150000$lm7ISswx$c05d05c3958a792fd9c0e887edd10c7c29953ab4189466343a87761a6bd2e1f1,nathaniel80533840@yahoo.com.tw,male,60,苗栗縣,教育業,0
0644,Jacqueline30,pbkdf2:sha256:150000$8GIlvVXw$c10522d837f6ca45d613d36da2b55ee14e361e0bdcddcfc387258138fa59e34e,jacqueline30257110@gmail.com.tw,female,16,澎湖縣,其他,0
0645,Lucius7274,pbkdf2:sha256:150000$esTH2IxY$231da54ecbe2628347fc33d71c352c58206e666e0e26846d5f65cb07bcf38350,lucius72745429@yahoo.com.tw,male,63,雲林縣,金融及保險業,0
0646,Charlotte128,pbkdf2:sha256:150000$LOZa4Zpm$cd4d98ccad67c0c425739b4a7e7ab9d12ef66ffe4ebe081907306626ae39c7ef,charlotte12881882@gmail.com.tw,female,40,臺中市,其他,0
0647,Robin5477,pbkdf2:sha256:150000$r2j6MnZR$c48c62589b5e43771a91ca05a2cbf7c317bb3f10f6a696511288a545b7ccce83,robin54773935@yahoo.com.tw,female,38,嘉義市,醫療保健及社會工作服,0
0648,Olive6020,pbkdf2:sha256:150000$P4A0t8bL$897da680302a506210422db2dac6ec1370d7a6d32b49d210081fe61f1d68d322,olive60205859@yahoo.com.tw,female,44,嘉義市,其他,0
0649,Augustin1466,pbkdf2:sha256:150000$2DYg5x50$5daa1580e08aa2a069f9c2a926f8132f0b63e0035958775fc3db97c4a7299bf7,augustin14662598@hotmail.com.tw,male,60,新北市,教育業,0
0650,Peggie7277,pbkdf2:sha256:150000$FwIsi6aN$12910d7870d9a97b2be9e0a82dc893696e2ed0d69f8436a92f352f3b49f0bc28,peggie72778329@hotmail.com.tw,female,42,南投縣,運輸及倉儲業,0
0651,Jamie7290,pbkdf2:sha256:150000$6jlhY8E4$87c9b23542f10fea2246e8b58e5b1351e01b13e24a9ef5eb23e80fc1c1f020f0,jamie72904052@yahoo.com.tw,male,37,宜蘭縣,金融及保險業,0
0652,Claude4160,pbkdf2:sha256:150000$65U8fQ0W$77732156e8c9813da450e70afb23152d4467690ae8307e0a7e5d9f2ec9564956,claude41603904@gmail.com.tw,male,47,彰化縣,醫療保健及社會工作服,0
0653,Annette7123,pbkdf2:sha256:150000$5LEYjsNH$01f61dd13a3811505f7c7283e67a1d7c6b9724e9654948514381adae32c3815c,annette71232492@hotmail.com.tw,female,35,新竹縣,農、林、漁、牧業,0
0654,Stella9650,pbkdf2:sha256:150000$FW5PYUN4$44fccde4490fc358a17409e10789bd14dc37e0ed2912a3d09cbf9ccd1c846494,stella96502499@yahoo.com.tw,female,56,臺北市,農、林、漁、牧業,0
0655,Abraham9943,pbkdf2:sha256:150000$9SasVwyp$132fa1e569d2920c1856eae0ceebc09641e3dacff18ed99df45615aa57418f32,abraham99436179@gmail.com.tw,male,58,澎湖縣,出版影音及資通訊業,0
0656,Joanna2971,pbkdf2:sha256:150000$UlCeeDv5$2fd23ffc4dba2ad626b1b106a503a6f9c707893e1ea8591dd707379573a4c80c,joanna29717204@hotmail.com.tw,female,46,彰化縣,農、林、漁、牧業,0
0657,Larry5422,pbkdf2:sha256:150000$eJwgpf2P$11656336993fa0d6bb7192b67003602750c085c9df27502d6bcc5ec5d207b0f6,larry54226149@gmail.com.tw,male,32,雲林縣,教育業,0
0658,Madeleine186,pbkdf2:sha256:150000$GV9UJKsy$ddca5df0f074e2a54f59f3378ee20eddb9db5e33ef05cd3e775837e889df4129,madeleine18626879@gmail.com.tw,female,38,臺中市,醫療保健及社會工作服,0
0659,Mick261,pbkdf2:sha256:150000$3dDS359O$7142637f04a40c8ada81500a766b9d5df38575a5138d432afed1de9785e77c81,mick2616458@gmail.com.tw,male,51,屏東縣,出版影音及資通訊業,0
0660,Jesse8773,pbkdf2:sha256:150000$ECXb9QwQ$030a7fb580b4bde5373bd8265b926db18a8ac23856fe404e2956cecae3ffb925,jesse87738930@yahoo.com.tw,male,63,彰化縣,出版影音及資通訊業,0
0661,Joe2452,pbkdf2:sha256:150000$SHCVJsUV$2ddcae14f18d65abc1faaf89006177001b1914a62411faf464769e84a945af93,joe24524056@yahoo.com.tw,male,43,嘉義縣,金融及保險業,0
0662,Terence190,pbkdf2:sha256:150000$s7YQrj2S$1815dff6efe89f6f353d3d06bbddadd73c7424c2cb5e44e774db7f666e222b8d,terence1902018@gmail.com.tw,male,21,臺南市,運輸及倉儲業,0
0663,Calvin6453,pbkdf2:sha256:150000$zEvKJxqb$a492b92d770ec2cd2d08f90a113505f887f1e920b6ab9e5de77e60123fe0b984,calvin64537933@hotmail.com.tw,male,34,嘉義市,住宿及餐飲業,0
0664,Rod6470,pbkdf2:sha256:150000$YedUTRec$69a89c0fd2e1744e74973b5421290d918d9588a224f224f677bad28d66388c4a,rod64702397@hotmail.com.tw,male,58,苗栗縣,金融及保險業,0
0665,Flo7253,pbkdf2:sha256:150000$nRy3XpbG$8a1089fc8c1a4e989aabd0e3033beaf840500861c6f2d458d972752ccc675751,flo72535864@gmail.com.tw,female,50,臺東縣,教育業,0
0666,Rodge8969,pbkdf2:sha256:150000$oj5RTy3f$88cca2eb669f8022eb6072790e365902befb68c6ea45a0cbc694b28a441d8a0b,rodge89697757@hotmail.com.tw,male,49,南投縣,其他,0
0667,Sandy9682,pbkdf2:sha256:150000$awbuoVts$3e1b27dad09fdaeca25a9ad4f88e9f99ef416be345ef1c84c1325cbb12a059ed,sandy96821846@yahoo.com.tw,female,66,新北市,藝術、娛樂及休閒服務,0
0668,Robbie7503,pbkdf2:sha256:150000$lgEeBKmj$af4af711723451119071e86ec750f8d57db15f4f3d83fa06137d8aa0eca0640c,robbie75032740@gmail.com.tw,male,68,苗栗縣,教育業,0
0669,Jerry1775,pbkdf2:sha256:150000$UT5iIOm5$26b1a9ecfe605eed201a77de21f39b60d4da755c8c5d6240a114d39d91f0db46,jerry17754181@yahoo.com.tw,male,22,新竹市,製造業,0
0670,Tricia2579,pbkdf2:sha256:150000$bELbVWTv$328ea80a3defd98dc083f24732b5f0434654b646b86914c853d4628f2d0283c8,tricia25799609@hotmail.com.tw,female,18,嘉義市,運輸及倉儲業,0
0671,Arthur9786,pbkdf2:sha256:150000$hud03kA3$689d40b01ba1b19a0f51cf465ca1ec57d0ffb36b787d34624e43f5644f5a6da9,arthur97867194@gmail.com.tw,male,30,南投縣,批發及零售業,0
